id_empresa;codigo_provincia_2015;provincia_2015;codigo_provincia_2014;provincia_2014;codigo_provincia_2013;provincia_2013;codigo_provincia_2012;provincia_2012;codigo_canton_2015;canton_2015;codigo_canton_2014;canton_2014;codigo_canton_2013;canton_2013;codigo_canton_2012;canton_2012;empleados2015;empleados2014;empleados2013;empleados2012;emp_hombres_2015;emp_hombres_2014;emp_hombres_2013;emp_hombres_2012;emp_mujeres_2015;emp_mujeres_2014;emp_mujeres_2013;emp_mujeres_2012;ventas_totales2015;ventas_totales2014;ventas_totales2013;ventas_totales2012;id_nuevo
14787440062;6;Chimborazo     ;6;Chimborazo     ;6;Chimborazo     ;6;Chimborazo     ;601;Riobamba      ;601;Riobamba      ;601;Riobamba      ;601;Riobamba      ;13;7;8;12;13;7;8;11;0;0;0;1;203484;116595;175842;129559;14787440062
14787494090;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;10;10;12;12;7;7;10;9;3;3;2;3;391061;331281;261755;268315;14787494090
14787497099;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;15;12;11;10;14;12;11;9;1;0;0;1;811872;378926;381327;207432;14787497099
14787572091;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;36;39;33;35;26;27;23;28;10;12;10;7;891091;5261069;6199633;5580287;14787572091
14787628096;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;4;8;8;11;2;4;5;7;2;4;3;4;0;40249;91859;104485;14787628096
14788220171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1;30;45;56;1;22;37;45;0;8;8;11;0;4310913;5202585;5752840;14788220171
14788271094;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;916;Samborondón   ;916;Samborondón   ;916;Samborondón   ;916;Samborondón   ;28;31;37;29;22;23;26;18;6;8;11;11;496613;571698;671821;646336;14788271094
14788464127;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;5;6;5;5;4;5;5;5;1;1;0;0;379617;444751;319584;430767;14788464127
14788495171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;44;43;40;36;35;34;32;29;9;9;8;7;2132132;1923157;1642468;1070163;14788495171
14788937114;11;Loja           ;11;Loja           ;11;Loja           ;11;Loja           ;1101;Loja          ;1101;Loja          ;1101;Loja          ;1101;Loja          ;37;43;31;29;28;32;24;22;9;11;7;7;8981079;12476705;8618576;10400896;14788937114
14789180092;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;0;2;20;32;0;1;15;24;0;1;5;8;0;988134;11203172;12767204;14789180092
14789244091;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;1568;1522;1634;1949;842;833;903;1059;726;689;731;890;111089426;122467092;157804900;146616568;14789244091
14789499188;22;Orellana       ;22;Orellana       ;18;Tungurahua     ;18;Tungurahua     ;2201;Orellana      ;2201;Orellana      ;1801;Ambato        ;1801;Ambato        ;29;47;45;44;26;43;41;41;3;4;4;3;2106314;5850544;6573493;5903182;14789499188
14789703095;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;9;10;8;8;2;2;2;2;7;8;6;6;149840;0;131221;129396;14789703095
14789849171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;25;26;25;22;9;9;9;8;16;17;16;14;0;363279;406400;323388;14789849171
14789851175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;8;8;8;8;7;7;7;6;1;1;1;2;450668;473491;512200;427508;14789851175
14789853178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;81;82;70;63;21;22;20;17;60;60;50;46;1336411;1263777;1250796;1004204;14789853178
14789865176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;117;75;45;36;71;45;28;24;46;30;17;12;34397650;36273400;12969348;12305910;14789865176
14789915092;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;28;32;35;35;20;22;26;26;8;10;9;9;2795003;2426489;2678393;2235863;14789915092
14789976016;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;4;38;35;24;3;31;28;20;1;7;7;4;1371510;4878158;4199594;3599448;14789976016
14790099134;13;Manabí         ;13;Manabí         ;13;Manabí         ;13;Manabí         ;1319;Puerto López  ;1319;Puerto López  ;1319;Puerto López  ;1319;Puerto López  ;7;7;8;8;3;2;3;4;4;5;5;4;167497;179564;146395;127912;14790099134
14790117175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;9;7;7;9;3;2;2;3;6;5;5;6;857708;827195;0;524779;14790117175
14790285094;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;920;San Jacinto de;920;San Jacinto de;920;San Jacinto de;920;San Jacinto de;57;60;58;59;47;50;50;51;10;10;8;8;9169192;8571324;6504891;5791401;14790285094
14790457090;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;101;81;77;76;77;66;66;65;24;15;11;11;39698623;42403543;44233491;45580613;14790457090
14791020094;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;39;34;32;31;32;29;26;26;7;5;6;5;1422298;7460295;1822730;1692502;14791020094
14791747091;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;46;43;34;34;19;17;10;10;27;26;24;24;1682654;967747;1133614;714636;14791747091
14791885176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;16;19;19;16;8;10;9;8;8;9;10;8;424820;695865;962536;691962;14791885176
14792211063;6;Chimborazo     ;6;Chimborazo     ;6;Chimborazo     ;6;Chimborazo     ;601;Riobamba      ;601;Riobamba      ;601;Riobamba      ;601;Riobamba      ;7;7;11;16;1;1;1;2;6;6;10;14;0;0;0;91507;14792211063
14792230173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;207;188;177;186;172;152;137;142;35;36;40;44;9999202;12454972;8762287;9771626;14792230173
14792501096;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;38;34;34;33;21;19;19;19;17;15;15;14;1030061;999950;925376;887588;14792501096
14792505172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;229;224;231;188;159;155;161;144;70;69;70;44;8317277;7994221;8105738;7885329;14792505172
14792629173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1705;Rumiñahui     ;1705;Rumiñahui     ;1705;Rumiñahui     ;1705;Rumiñahui     ;108;124;118;132;71;85;81;92;37;39;37;40;24450946;24775296;23963188;35461882;14792629173
14792667091;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;34;35;34;33;23;23;21;21;11;12;13;12;1604012;1604108;1028639;1292109;14792667091
14792669094;9;Guayas         ;9;Guayas         ;9;Guayas         ;24;Santa Elena    ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;2403;Salinas       ;9;9;9;10;8;8;8;9;1;1;1;1;495652;591910;597464;684787;14792669094
14793137177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;61;49;42;49;34;27;25;29;27;22;17;20;3989335;3856585;3516947;3269699;14793137177
14793138092;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;25;3;1;1;10;1;1;1;15;2;0;0;21243660;17361212;10290773;5647386;14793138092
14793366095;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;9;4;2;1;7;3;1;1;2;1;1;0;19566990;26197885;15543194;3390301;14793366095
14793436174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;4;14;22;37;3;12;19;33;1;2;3;4;95253;238630;667372;491502;14793436174
14794028096;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;33;28;26;26;31;26;24;24;2;2;2;2;1415300;1142866;907566;801831;14794028096
14794036170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;132;119;100;84;63;61;55;45;69;58;45;39;8986403;6952767;5932503;4816665;14794036170
14794051098;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;25;31;41;33;21;27;37;30;4;4;4;3;1391042;901798;1419093;616627;14794051098
14794364177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;9;9;9;8;6;6;6;6;3;3;3;2;19517;49175;174862;127189;14794364177
14794780171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;142;129;119;114;24;23;23;21;118;106;96;93;4349614;3832305;4567492;3034693;14794780171
14794835170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;18;19;18;23;16;17;15;16;2;2;3;7;450971;506212;675584;522304;14794835170
14794854174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;115;111;103;95;86;83;79;74;29;28;24;21;7288184;6650798;5195205;4747904;14794854174
14795346172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;130;97;96;85;67;51;52;45;63;46;44;40;18579214;9509076;7273885;5263252;14795346172
14795352172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;21;28;38;35;6;7;11;10;15;21;27;25;1346038;1619453;2221206;2404552;14795352172
14795615173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;24;23;22;21;16;16;15;15;8;7;7;6;1243208;2048377;2143851;1550695;14795615173
14795928058;5;Cotopaxi       ;5;Cotopaxi       ;5;Cotopaxi       ;5;Cotopaxi       ;501;Latacunga     ;501;Latacunga     ;501;Latacunga     ;501;Latacunga     ;34;18;9;5;12;7;4;2;22;11;5;3;685754;824815;371449;36266;14795928058
14796155133;13;Manabí         ;13;Manabí         ;13;Manabí         ;13;Manabí         ;1308;Manta         ;1308;Manta         ;1308;Manta         ;1308;Manta         ;2;2;5;27;0;0;2;19;2;2;3;8;138000;140085;138891;2660970;14796155133
14796217091;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;13;13;13;12;7;8;8;8;6;5;5;4;85167;0;241240;242364;14796217091
14796867176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;27;32;28;27;17;20;18;15;10;12;10;12;2588567;2630485;2921520;3225226;14796867176
14797124096;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;7;13;15;15;5;10;12;12;2;3;3;3;236848;257810;439900;452077;14797124096
14797643174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;143;141;133;128;136;135;128;124;7;6;5;4;10958367;11692967;11602427;11295081;14797643174
14797644171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;22;22;21;21;17;16;16;17;5;6;5;4;1681140;1142146;1376727;1298482;14797644171
14797889173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;5;6;6;8;2;2;2;4;3;4;4;4;317010;436651;485513;494640;14797889173
14797976131;13;Manabí         ;13;Manabí         ;13;Manabí         ;13;Manabí         ;1301;Portoviejo    ;1301;Portoviejo    ;1301;Portoviejo    ;1301;Portoviejo    ;5;5;5;12;1;1;1;7;4;4;4;5;1448037;44643;1202879;2454752;14797976131
14798444094;20;Galápagos      ;20;Galápagos      ;20;Galápagos      ;20;Galápagos      ;2003;Santa Cruz    ;2003;Santa Cruz    ;2003;Santa Cruz    ;2003;Santa Cruz    ;71;71;76;89;37;41;44;53;34;30;32;36;3983199;5004625;5502262;5531525;14798444094
14798695178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;11;13;16;16;6;6;8;8;5;7;8;8;695372;839017;1080385;1163126;14798695178
14798702093;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;5;5;6;6;3;3;3;3;2;2;3;3;1738936;2642417;2276089;2004355;14798702093
14798921178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;23;42;35;41;18;30;25;29;5;12;10;12;303960;648936;507472;603218;14798921178
14798964187;16;Pastaza        ;16;Pastaza        ;16;Pastaza        ;16;Pastaza        ;1601;Pastaza       ;1601;Pastaza       ;1601;Pastaza       ;1601;Pastaza       ;13;18;16;17;9;11;10;10;4;7;6;7;368701;430913;432526;315038;14798964187
14798997182;18;Tungurahua     ;18;Tungurahua     ;18;Tungurahua     ;18;Tungurahua     ;1801;Ambato        ;1801;Ambato        ;1801;Ambato        ;1801;Ambato        ;4;10;14;11;2;7;10;7;2;3;4;4;213692;987554;2342358;2020941;14798997182
14799024170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;41;34;30;34;35;27;25;28;6;7;5;6;1278719;973474;956317;1727663;14799024170
14799144175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;30;29;28;26;21;21;18;17;9;8;10;9;5174743;6581659;7137589;5766381;14799144175
14799176093;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;5;10;5;5;3;4;3;3;2;6;2;2;535053;863069;384319;226015;14799176093
14799207177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;257;377;608;524;107;174;279;225;150;203;329;299;2127996;2764049;4194900;3557708;14799207177
14799227178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;25;31;35;37;19;24;27;30;6;7;8;7;649799;957366;915667;1095589;14799227178
14799466172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;94;95;98;106;27;29;29;29;67;66;69;77;25100550;25629171;26909584;23426400;14799466172
14799612187;18;Tungurahua     ;18;Tungurahua     ;18;Tungurahua     ;18;Tungurahua     ;1801;Ambato        ;1801;Ambato        ;1801;Ambato        ;1801;Ambato        ;18;23;25;28;15;17;19;21;3;6;6;7;366406;452752;435135;428660;14799612187
14799696097;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;9;9;11;12;2;2;2;1;7;7;9;11;198831;248073;266704;267434;14799696097
14799913179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;72;69;68;77;28;29;28;33;44;40;40;44;2771315;2681812;2297589;2212957;14799913179
14800156174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;213;121;88;70;190;103;74;60;23;18;14;10;5202717;2997622;2981900;2403695;14800156174
14800364095;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;28;36;33;34;18;20;19;19;10;16;14;15;2456870;3181345;3631457;3670289;14800364095
14800741174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;245;235;239;213;153;152;151;143;92;83;88;70;15736885;15247171;14369110;13384237;14800741174
14801295178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;29;34;36;35;26;31;32;32;3;3;4;3;1619889;1958840;1959928;2134964;14801295178
14801296174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;27;29;28;26;24;25;25;23;3;4;3;3;2113266;2031914;2009959;1750183;14801296174
14801336176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;171;165;167;152;90;83;84;72;81;82;83;80;10817062;9312712;10467612;9706541;14801336176
14801357076;7;El Oro         ;7;El Oro         ;7;El Oro         ;7;El Oro         ;701;Machala       ;701;Machala       ;701;Machala       ;701;Machala       ;100;131;134;137;26;26;22;22;74;105;112;115;3117295;4426123;8122166;4870794;14801357076
14801633090;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;61;57;59;108;25;20;26;45;36;37;33;63;0;0;0;0;14801633090
14801769170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;4;13;19;29;4;11;14;20;0;2;5;9;107015;1784725;3670998;4367824;14801769170
14801779132;13;Manabí         ;13;Manabí         ;13;Manabí         ;13;Manabí         ;1317;Pedernales    ;1317;Pedernales    ;1317;Pedernales    ;1308;Manta         ;114;112;126;124;64;63;70;68;50;49;56;56;18057458;28917998;17060099;12290836;14801779132
14801789171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;29;35;36;33;25;31;32;30;4;4;4;3;435948;638317;788268;927969;14801789171
14802085177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;75;74;77;73;64;60;59;53;11;14;18;20;3806972;5627553;3205201;2756285;14802085177
14802183098;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;23;21;22;19;16;15;15;13;7;6;7;6;931901;902789;672724;578247;14802183098
14802185171;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;182;180;168;138;114;120;110;81;68;60;58;57;13910410;12514453;11004609;9627993;14802185171
14802293098;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;76;63;41;52;53;43;27;37;23;20;14;15;6595992;8928920;8733542;8120861;14802293098
14802332093;24;Santa Elena    ;24;Santa Elena    ;24;Santa Elena    ;24;Santa Elena    ;2401;Santa Elena   ;2401;Santa Elena   ;2401;Santa Elena   ;2401;Santa Elena   ;20;47;55;47;18;39;45;39;2;8;10;8;918812;1900901;5181456;5826639;14802332093
14802837055;5;Cotopaxi       ;5;Cotopaxi       ;5;Cotopaxi       ;5;Cotopaxi       ;501;Latacunga     ;501;Latacunga     ;501;Latacunga     ;501;Latacunga     ;42;42;41;36;35;34;32;29;7;8;9;7;2990984;2993553;2700362;2025459;14802837055
14802943092;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;17;18;19;18;9;9;9;8;8;9;10;10;2489179;1195875;1628186;1589439;14802943092
14802957093;24;Santa Elena    ;24;Santa Elena    ;24;Santa Elena    ;24;Santa Elena    ;2403;Salinas       ;2403;Salinas       ;2403;Salinas       ;2403;Salinas       ;142;141;135;129;93;93;87;81;49;48;48;48;4171325;4791592;4136232;4247044;14802957093
14802970171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;90;97;37;14;82;90;34;12;8;7;3;2;825378;902396;308060;172044;14802970171
14803094170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;84;78;62;49;72;67;52;39;12;11;10;10;10450788;10359109;9596032;8745344;14803094170
14803225088;17;Pichincha      ;17;Pichincha      ;8;Esmeraldas     ;8;Esmeraldas     ;1701;Quito         ;1701;Quito         ;801;Esmeraldas    ;801;Esmeraldas    ;16;15;15;90;13;13;14;89;3;2;1;1;2592801;3965227;2318112;2970070;14803225088
14803233170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;129;144;151;139;87;94;99;91;42;50;52;48;1178737;1294166;1349566;1127441;14803233170
14803273171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;9;6;4;3;3;1;1;0;6;5;3;3;448634;282721;244163;145489;14803273171
14803553182;23;Santo Domingo d;23;Santo Domingo d;23;Santo Domingo d;23;Santo Domingo d;2301;Santo Domingo ;2301;Santo Domingo ;2301;Santo Domingo ;2301;Santo Domingo ;10;10;10;11;6;6;6;7;4;4;4;4;335429;336477;375790;325093;14803553182
14803584177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;12;13;13;15;9;10;9;11;3;3;4;4;1471569;1927954;2562379;2599286;14803584177
14803661015;1;Azuay          ;1;Azuay          ;1;Azuay          ;1;Azuay          ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;101;Cuenca        ;21;20;16;17;16;16;14;14;5;4;2;3;5323632;4914633;3596511;3662413;14803661015
14803812170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;11;11;11;11;10;10;10;10;1;1;1;1;952607;746348;959066;1053131;14803812170
14803819166;16;Pastaza        ;16;Pastaza        ;16;Pastaza        ;16;Pastaza        ;1602;Mera          ;1602;Mera          ;1602;Mera          ;1602;Mera          ;0;6;53;66;0;3;14;16;0;3;39;50;0;0;0;0;14803819166
14804055178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;118;117;117;120;58;56;59;70;60;61;58;50;4882035;4194375;4559691;4635717;14804055178
14804472119;11;Loja           ;11;Loja           ;11;Loja           ;11;Loja           ;1108;Macará        ;1108;Macará        ;1108;Macará        ;1108;Macará        ;17;15;18;15;14;12;15;12;3;3;3;3;5395450;3801724;4139124;3404456;14804472119
14804557076;1;Azuay          ;1;Azuay          ;1;Azuay          ;7;El Oro         ;115;Camilo Ponce E;115;Camilo Ponce E;115;Camilo Ponce E;701;Machala       ;305;266;206;181;300;260;199;175;5;6;7;6;9022471;6697720;4370430;4676304;14804557076
14805120178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;152;149;136;128;101;99;96;87;51;50;40;41;6249985;6395329;5802699;3985468;14805120178
14805171171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;14;14;14;12;7;7;7;5;7;7;7;7;4001921;4617962;4681904;3834232;14805171171
14805176173;6;Chimborazo     ;6;Chimborazo     ;6;Chimborazo     ;6;Chimborazo     ;604;Chambo        ;604;Chambo        ;604;Chambo        ;604;Chambo        ;32;34;37;38;19;20;22;23;13;14;15;15;3481107;3478861;3297506;3529823;14805176173
14805346079;1;Azuay          ;7;El Oro         ;7;El Oro         ;7;El Oro         ;115;Camilo Ponce E;701;Machala       ;701;Machala       ;701;Machala       ;110;108;103;62;107;106;99;59;3;2;4;3;4219409;4739830;5909167;5410483;14805346079
